NO,SMILES,y_true,temp,elem,mol,SMILES_Kmeans,Bemis_Murcko
236,*N1C(=O)c2cccc(Sc3ccc(S(=O)(=O)c4ccc(Sc5cccc6c5C(=O)N(c5ccc(Oc7ccc(Oc8ccc(*)cc8)cc7)cc5)C6=O)cc4)cc3)c2C1=O,269.0,-0.6555845,-0.64218557,-0.4774295,-0.4249551,-0.45356312
460,*c1ccc2c(c1)C1(OC2=O)OC(=O)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc21,310.0,-0.1564653,-0.17257246,-0.037954666,-0.02049696,0.07583201
736,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)c5ccc(-c6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,370.0,1.2998188,1.1373395,0.7203075,1.1802864,1.1944307
438,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(OCCOCCOCCOOc5ccc(*)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,172.5,-2.401669,-2.3304796,-2.3160846,-2.2425914,-2.0851476
366,*c1ccc(-c2ccc(-n3c(=O)c4c(C(F)(F)F)c5c(=O)n(*)c(=O)c5c(C(F)(F)F)c4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,304.0,-0.013390101,-0.08623926,-0.06712908,-0.011465144,0.007084552
234,*N1C(=O)c2cccc(Sc3ccc(S(=O)(=O)c4ccc(Sc5cccc6c5C(=O)N(c5ccc(Oc7ccc(*)cc7)cc5)C6=O)cc4)cc3)c2C1=O,288.0,-0.49093726,-0.42094448,-0.25877854,-0.28181446,-0.30419272
556,*N1C(=O)c2cccc(-c3cccc4c3C(=O)N(c3ccc(Oc5ccc(Oc6ccc(*)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)c2C1=O,276.336208,-0.40127477,-0.516938,-0.28493634,-0.3805175,-0.34195966
448,*n1c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccc6c(c5)C(C)(C)CC5(Cc7ccc(Oc8ccc(*)cc8)cc7C(C)(C)C5)C6)cc4)c(=O)c3cc2c1=O,248.0,-1.0101962,-0.92782634,-0.9281927,-0.9447105,-0.8771215
86,*N1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(N1C(=O)c2ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc2C1=O)C3=O,340.0,0.49445042,0.5588572,0.43014947,0.6833409,0.5678118
63,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(C35CC6CC(CC(*)(C6)C3)C5)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,287.0,-0.28172758,0.06105907,-0.2978314,-0.2302375,-0.24959143
44,*c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(O)N(*)C8O)cc6C5=O)cc4)cc3)cc2)cc1,232.0,-1.3694508,-1.0759786,-1.3295493,-1.140521,-1.0429393
526,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3cccc(Oc5cc(Oc6cccc(*)c6)cc(P(=O)(c6ccccc6)c6ccccc6)c5)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,210.0,-1.6868403,-1.6164098,-1.5510197,-1.5833699,-1.4418484
592,*c1c(C)cc(C(c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc1C,343.0,0.56335115,0.5366452,0.5180494,0.54252267,0.51135707
415,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3cccc(C(O)c5cccc(*)c5)c3)C4=O)(C(F)F)C(F)(F)F)cc2C1=O,252.0,-0.9093922,-0.96027535,-0.8122211,-0.785373,-0.74949855
754,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc5oc(-c6nc7cc(*)ccc7o6)nc5c3)C4=O)cc2C1=O,395.0,1.3670506,1.3606104,1.2877052,1.4965489,1.4760562
37,*n1c(=O)c2cc3c(=O)n(-c4ccc(P(=O)(c5ccccc5)c5ccc(*)cc5)cc4)c(=O)c3cc2c1=O,345.0,0.6352924,0.352319,0.3791106,0.45884117,0.8013573
760,*N1C(=O)C2CC3C(=O)N(c4ccc5[nH]c(-c6ccc(*)cc6C(F)(F)F)nc5c4)C(=O)C3CC2C1=O,409.0,1.7843177,1.7312356,1.5809951,1.6199573,0.6450011
465,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C8(c9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C(=O)N*)cc%12C%11=O)cc%10)cc9)CCCCCCCCCCC8)cc7)cc5)C6=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,244.0,-1.031676,-0.97206575,-0.83421427,-0.8457277,-0.8097819
518,*c1ccc2nc(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(-c3ccccc3)nc2c1,357.0,0.7674388,0.7999331,0.82757384,0.73863727,0.86710674
552,*N1C(=O)C2CC3C(=O)N(c4ccc5c(c4)nc(-c4ccc(*)cc4C(F)(F)F)n5-c4ccccc4)C(=O)C3CC2C1=O,369.0833491,1.0062387,1.108172,1.0354033,0.9971292,0.92350084
350,*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,379.0,1.2848518,1.0775075,1.2444565,1.1807872,1.2594242
734,*n1c(=O)c2cc3c(=O)n(-c4ccc(NC(=O)c5ccc(-c6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)cc4)c(=O)c3cc2c1=O,419.0,1.7732449,1.5519353,1.6432517,1.0573493,1.7646724
283,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(*)cc6)c5)cc3)C4=O)cc2C1=O,201.0,-1.7469203,-1.752447,-1.4194436,-1.4915833,-1.5245081
88,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3cccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)c3)C4=O)cc2C1=O,338.0,0.30744132,0.39151657,0.3047447,0.54780644,0.36838666
279,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc3)C4=O)cc2C1=O,224.5,-1.2911103,-1.1471432,-1.0909674,-1.0882115,-1.0627508
270,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(Oc5cccc(*)c5)c3)C4=O)cc2C1=O,202.0,-1.4773682,-1.4078115,-1.4758744,-1.169989,-1.4820968
786,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3cccc(-c5nc6cc7c(cc6o5)C5(CC(C)(C)c6cc8nc(-c9cccc(C%10C(=O)C%11C(C%10=O)C%10C(=O)N(*)C(=O)C%11%10)c9)oc8cc65)CC7(C)C)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,451.0,1.9651235,2.6645355,2.06695,2.7145438,2.4143355
9,*c1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,300.0,-0.16221006,-0.20459703,-0.1286464,-0.30672854,-0.15153721
591,*c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c2cccc3ccccc23)cc1,322.0,0.23963787,0.23417717,0.21691155,0.23260148,0.2750471
773,*c1cccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5cccc(-n6c(=O)c7cc8c(=O)n(*)c(=O)c8cc7c6=O)c5)ccc4OC3C=C2)c1,386.0,1.3192137,1.3593432,1.2293646,1.337229,0.2104074
90,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)c3)C4=O)cc2C1=O,308.0,0.06471937,0.015044154,0.037923783,0.10710156,0.120015875
564,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3cc(F)c(-c5c(F)cc(*)cc5F)c(F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,368.4,1.1972239,0.9784809,0.8756667,1.0002185,0.92454123
17,*n1c(=O)c2cc3c(=O)n(-c4cccc(C(=O)c5cccc(*)c5)c4)c(=O)c3cc2c1=O,318.0,0.2529295,0.012176783,0.11284151,0.1760667,0.10850413
318,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3cccc(C(c5cccc(*)c5)(C(F)(F)F)C(F)(F)F)c3)C4=O)cc2C1=O,343.0,0.66169167,0.5601023,0.47121623,0.65113735,0.47362453
55,*N1C(O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(*)cc5OC(F)(F)F)c(OC(F)(F)F)c3)C4=O)cc2C1O,335.0,0.5053675,0.44240385,0.470634,0.527221,0.4981609
769,*c1ccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5ccc(-n6c(=O)c7cc8c(=O)n(*)c(=O)c8cc7c6=O)cc5)ccc4OC3C=C2)cc1,400.0,1.5391488,1.5029501,1.5030205,1.4629244,0.74224615
683,*c1c(C)cc(C2(c3cc(C)c(N4C(=O)c5ccc(C(C)(C)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)c(C)c3)c3cc(O[Si](C)(C)C(C)(C)C)ccc3-c3ccc(O[Si](C)(C)C(C)(C)C)cc32)cc1C,311.6,0.09662075,0.15267843,0.06483751,0.10993658,0.11814472
449,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6c(c5)C(C)(C)CC5(Cc7ccc(Oc8ccc(*)cc8)cc7C(C)(C)C5)C6)cc3)C4=O)cc2C1=O,256.0,-0.8953508,-0.79384106,-0.86788625,-0.7794651,-0.7396984
543,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(-c5nc6ccc(*)cc6[nH]5)cc3)C4=O)cc2C1=O,388.1528548,1.446037,1.1456231,1.3255155,1.127114,1.1878434
742,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc3)C4=O)(c3c(F)c(F)c(F)c(F)c3F)C(F)(F)F)cc2C1=O,305.0,-0.00088242,0.010105313,-0.041377563,0.018032843,0.122276306
738,*N1C(=O)c2ccc(C(C)(C)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(c8ccc(NC(=O)c%10ccc(-c%11ccc(C(=O)Nc%12ccc(*)cc%12)cc%11)cc%10)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C)c(C)c3)C4=O)cc2C1=O,368.0,1.2813878,1.1720117,1.1012805,0.90899706,1.1998076
603,*c1ccc(Oc2cc(-c3ccccc3)c(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2-c2ccccc2)cc1,302.0,-0.09139398,0.00497759,0.023664685,-0.09829271,-0.003604095
471,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc(N%12C(=O)c%13ccc(C(=O)N*)cc%13C%12=O)cc%11)cc%10)CCCCCCCCCCC9)cc8)cc6)C7=O)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,261.0,-0.7329533,-0.74613374,-0.70231706,-0.60442936,-0.5772769
430,*N1C(=O)c2ccc(P(=O)(c3ccccc3)c3ccc4c(c3)C(=O)N(c3ccc(*)c(C(F)(F)F)c3)C4=O)cc2C1=O,317.0,0.17758988,0.13374314,0.028324232,0.19276519,0.49073315
437,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(OCCOCCOOc5ccc(*)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,177.5,-2.0939465,-2.084494,-2.012312,-1.9612176,-1.8238531
559,*N1C(=O)c2cccc(-c3cccc4c3C(=O)N(c3ccc(-c5ccc(*)cc5C)c(C)c3)C4=O)c2C1=O,375.1509191,1.2055647,0.96566665,1.1605403,1.1169715,0.97461635
764,*c1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C,378.0,1.2115875,1.0453762,1.1928623,1.1791582,0.54520184
509,*c1ccc2nc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cnc2c1,424.0,1.8082476,1.6827124,1.79565,1.4483429,1.7958978
798,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(*)cc5C)c(C)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,390.0,1.1664009,1.0668372,1.1477017,1.0677277,1.0926543
767,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3c(F)c(F)c(-c5c(F)c(F)c(*)c(F)c5F)c(F)c3F)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,363.0,0.96128637,0.8229288,0.94312304,0.86094534,0.76212615
568,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C5(c6ccc(*)cc6)c6ccccc6-c6ccccc65)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,394.7,1.4708129,1.317382,1.2213871,1.3725692,1.4027812
617,*N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5c(-c6ccc(C(F)(F)F)cc6)cc(S(=O)(=O)c6cc(-c7ccc(C(F)(F)F)cc7)c(Oc7ccc(*)cc7)c(-c7ccc(C(F)(F)F)cc7)c6)cc5-c5ccc(C(F)(F)F)cc5)cc3)C4=O)cc2C1=O,265.0,-0.6042869,-0.59672207,-0.6235469,-0.43475738,-0.51814
528,*N1C(=O)c2ccc(OC3COC4C(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(*)cc7)cc5)C6=O)COC34)cc2C1=O,250.0,-0.8684405,-0.8488888,-0.58156925,-0.6240556,-0.76965445
416,*c1cccc(C(O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)c2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1,219.0,-1.5242246,-1.4510939,-1.2714729,-1.1917312,-1.0787278
349,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(*)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,366.0,1.0666026,0.9406897,0.90476686,0.9575614,0.8999583
59,*N1C(=O)c2ccc(P(=O)(c3ccccc3)c3ccc4c(c3)C(=O)N(c3c(F)c(*)c(F)c(F)c3F)C4=O)cc2C1=O,317.0,0.2036937,0.06934224,0.08973258,0.10267408,0.115212515
450,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6c(c5)C(C)(C)CC5(Cc7ccc(Oc8ccc(*)cc8)cc7C(C)(C)C5)C6)cc3)C4=O)cc2C1=O,240.0,-1.1406071,-1.0288689,-1.1720095,-1.0041668,-0.9469298
392,*N1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C1=O,229.0,-1.3307791,-1.3326232,-1.0931172,-1.1796007,-0.72847825
574,*N1C(=O)c2ccc(Oc3c(C)cc(C4(c5cc(C)c(Oc6ccc7c(c6)C(=O)N(C6CCC(*)CC6)C7=O)c(C)c5)c5ccccc5-c5ccccc54)cc3C)cc2C1=O,330.9443378,0.46991935,0.42509997,0.3187964,0.42705736,0.41752484
517,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5nc6ccc(*)cc6nc5-c5ccccc5)cc3)C4=O)cc2C1=O,354.0,0.84687036,0.80359685,0.81150883,0.8603214,0.71026325
242,*c1cccc(Oc2ccc(C(c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,235.0,-1.280415,-1.0613662,-1.1241686,-1.0411706,-1.0709466
76,*N1C(O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C67CC8CC9C6CC6CC7C(C8)C9(c7ccc(Oc8ccc(*)cc8)cc7)C6)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1O,375.0,1.1515903,1.2264017,0.9421066,1.0158339,1.2174643
723,*C12CC3C4CC5(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)CC3C(C1)C(C5)C4C2,325.0,0.33705166,0.2332255,0.1299974,0.22364639,0.24587482
2,*n1c(=O)c2cc3c(=O)n(-c4ccc(Cc5ccc(*)c(C)c5)cc4C)c(=O)c3cc2c1=O,274.0,-1.0250297,-1.1229953,-1.6299572,0.4455202,-0.6424153
749,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc5nc([C@H]6CC[C@@H](c7nc8cc(*)ccc8o7)CC6)oc5c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,298.0,-0.5088193,-0.3180632,-0.28025568,-0.1707104,-0.07250537
792,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C(=O)Nc5ccc(NC(=O)c6ccc(*)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,326.0,0.14569454,0.26132926,0.16712867,0.22775501,0.21586232
65,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(C35CC6CC7C3CC3CC5C(C6)C7(*)C3)C4=O)cc2C1=O,429.0,2.0921912,2.0862212,1.7241764,1.8937429,2.0977452
178,*N1C(=O)c2ccc(Sc3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(*)cc5)cc3)C4=O)cc2C1=O,277.0,-0.42064163,-0.50555855,-0.52970886,-0.44737107,-0.42048672
420,*c1cc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc(C(F)(F)F)c4)c(C)c3)cc2C)cc(C(F)(F)F)c1,269.0,-0.5097225,-0.24846905,-0.33108404,-0.22067495,-0.35145923
46,*N1C(O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(P(=O)(c6ccccc6)c6ccc(Oc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C1O,240.0,-1.1908749,-1.0356678,-1.0807736,-0.9877813,-0.8783122
521,*c1ccc2c(c1)OCCOCCOc1cc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)ccc1OCCOCCO2,341.0,0.60135067,0.64956987,0.45699683,0.6058742,0.4683363
639,*c1c(OC)cc(OCCCOc2cc(OC)c(C3CC(=O)N(c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(N8C(=O)CC(*)C8=O)cc7)cc6)cc5)cc4)C3=O)c(OC)c2)cc1OC,183.0,-2.1680036,-1.8441473,-1.8110406,-1.9300331,-1.9657918
222,*n1c(=O)c2ccc3c(=O)n(Oc4cccc(Oc5ccc(*)cc5)c4)c(=O)c3c2c1=O,330.0,0.26521888,0.24822342,0.2747058,0.22531177,0.2906706
605,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(*)cc3Cl)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,320.0,0.15066142,0.14626727,0.17401883,0.11388555,0.4318825
781,*c1ccc(-c2nc3cc4c(cc3o2)C2(CC4(C)C)CC(C)(C)c3cc4nc(-c5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(*)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)oc4cc32)cc1,491.0,3.1945026,3.1207814,2.560254,3.1387696,2.8995507
75,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C67CC8CC9C6CC6CC7C(C8)C9(c7ccc(Oc8ccc(*)cc8)cc7)C6)cc5)cc3)C4=O)cc2C1=O,340.0,0.4567476,0.62596416,0.449677,0.52272004,0.3133513
611,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cn4)cc3)cc2)nc1,309.0,0.01057057,-0.019523416,0.08835205,0.09379871,0.07936068
523,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3cccc(Oc5cc(Oc6cccc(*)c6)cc(P(=O)(c6ccccc6)c6ccccc6)c5)c3)C4=O)cc2C1=O,209.0,-1.7333772,-1.6441242,-1.5549014,-1.6500779,-1.426525
476,*N1C(=O)C2CC3C(=O)N(c4ccc(Oc5ccc(C(c6ccc(Oc7ccc(*)cc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)C(=O)C3CC2C1=O,277.6,-0.5213428,-0.46238887,-0.3800318,-0.31342804,-0.6445976
16,*n1c(=O)c2cc3c(=O)n(-c4ccc(C(=O)c5ccc(*)cc5)cc4)c(=O)c3cc2c1=O,412.0,1.6775882,1.3616718,1.5529885,1.5327241,1.6962819
580,*N1C(=O)c2ccc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(*)cc7)cc5)C6=O)cc4)cc3)cc2C1=O,217.0,-1.4563489,-1.4263108,-1.4740596,-1.3117218,-1.3384842
201,*N1C(=O)c2ccc(Sc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(*)cc5)cc3)C4=O)cc2C1=O,266.0,-0.6599513,-0.71390444,-0.7726433,-0.80794764,-0.83635455
720,*N1C(=O)c2ccc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(C57CC8C9CC%10(*)CC8C(C5)C(C%10)C9C7)C6=O)cc4)cc3)cc2C1=O,295.0,-0.10280161,-0.097367376,-0.15745407,-0.039541207,-0.087424174
532,*N1C(=O)c2ccc(OC3COC4C(Oc5ccc6c(c5)C(=O)N(c5ccc(OC7COC8C(Oc9ccc(*)cc9C)COC78)c(C)c5)C6=O)COC34)cc2C1=O,218.0,-1.4834658,-1.555924,-1.3360746,-1.2747347,-1.2442917
356,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(*)cc5I)c(I)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,336.0,0.35412928,0.14191031,0.035908367,0.24029018,0.43211865
593,*c1c(C(C)C)cc(C(c2cc(C(C)C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C(C)C)c2)c2cccc3ccccc23)cc1C(C)C,294.0,-0.22142367,-0.15212062,-0.09574594,-0.08063674,-0.12609813
801,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(*)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,370.0,0.88870287,0.7661965,0.80960774,0.78585684,0.7074688
278,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(C(=O)c5cccc(*)c5)c3)C4=O)cc2C1=O,239.0,-1.1058396,-0.94552237,-1.0117671,-0.8808715,-1.0313848
571,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6cccc(-c7ccccc7)c6)cc(-c6ccc(*)cc6)n5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,327.477155,0.5145623,0.30774772,0.45897728,0.4591414,0.38189763
790,*c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)c4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1C,382.0,1.303148,1.2039012,1.0325484,1.1967609,1.229807
584,*c1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,314.0,-0.16252945,0.056790795,0.11486991,0.13878036,0.07239879
495,*N1C(=O)c2cccc(-c3ccc4c(c3)C(=O)N(c3cccc(Oc5ccc(C(=O)c6ccc(Oc7cccc(*)c7)cc6)cc5)c3)C4=O)c2C1=O,193.0,-1.8568834,-1.7227273,-1.6926544,-1.5446045,-1.6330318
77,*N1C(=O)c2ccc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C89CC%10CC%11C8CC8CC9C(C%10)C%11(c9ccc(Oc%10ccc(*)cc%10)cc9)C8)cc7)cc5)C6=O)cc4)cc3)cc2C1=O,283.0,-0.39260292,-0.2773343,-0.26191995,-0.21636091,-0.3146792
636,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc([Se]c5ccc(*)c(C(F)(F)F)c5)cc3C(F)(F)F)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,245.0,-2.2503438,-1.9891917,-2.3147914,-1.7716415,-1.9292612
67,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(C35CC6CC7C3CC3CC5C(C6)C7(*)C3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,375.0,1.2664534,1.2107393,0.8662621,1.0828931,1.244723
370,*n1c(=O)c2cc3c(=O)n(-c4ccc(-c5ccc(*)cc5C)c(C)c4)c(=O)c3c(C(F)(F)F)c2c1=O,373.0,1.1626892,1.0012909,0.89249915,1.0340288,1.1755054
391,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C1=O,248.0,-0.6473145,-0.9653209,-1.0249233,-0.8741851,-0.9013033
805,*c1ccc(N2C(=O)c3ccc(C(=O)Oc4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3C2=O)cc1,483.0,2.8112025,2.5850146,2.498246,2.5218885,2.8318841
387,*N1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(c6ccc(Oc7ccc(*)cc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc3)C4=O)cc2C1=O,240.0,-1.0945098,-1.0281554,-0.9427888,-0.50847936,-0.9175839
359,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(*)cc5C)c(Br)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,329.0,0.37615663,0.33016568,0.3390218,0.31800383,0.36949047
