NO,SMILES,y_true,temp,elem,mol,SMILES_Kmeans,Bemis_Murcko
455,*c1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(N3C(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc21,287,-0.245181,-0.36165318,-0.34088817,-0.59459203,-0.22355522
456,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc5c(c3)C3(c6ccccc6-c6ccc(*)cc63)c3ccccc3-5)C4=O)cc2C1=O,362,0.92476183,0.783003,0.77691466,0.969944,0.8771293
457,*c1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc21,371,1.1760439,1.1770709,0.9577179,1.1350989,1.1223187
459,*c1ccc2c(c1)C1(OC2=O)OC(=O)c2ccc(N3C(=O)c4ccc(C(O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc21,325,0.44546854,0.13772938,0.24385366,0.46159157,0.33872533
460,*c1ccc2c(c1)C1(OC2=O)OC(=O)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc21,310,0.14794323,0.17503405,-0.10250509,-0.10663181,0.26298603
461,*c1ccc2c(c1)C1(OC2=O)OC(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc21,264,-0.6039645,-0.34764305,-0.3543187,-0.7273146,-0.6160826
462,*c1ccc2c(c1)C1(OC2=O)OC(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc21,328,0.42986447,0.46113348,0.40372542,0.20662612,0.6372681
463,*c1ccc2c(c1)C1(OC2=O)OC(=O)c2ccc(N3C(=O)c4ccc(Sc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc21,327,-0.101201065,0.03697145,-0.03650207,-0.17314412,-0.18524362
465,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C8(c9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C(=O)N*)cc%12C%11=O)cc%10)cc9)CCCCCCCCCCC8)cc7)cc5)C6=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,244,-0.99699116,-1.0986699,-0.9050476,-1.201773,-1.215719
466,*c1ccc(Oc2c(C)cc(C(C)(C)c3cc(C)c(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C8(c9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C(=O)N*)cc%12C%11=O)cc%10)cc9)CCCCCCCCCCC8)cc7)cc5)C6=O)cc4)c(C)c3)cc2C)cc1,253,-0.93268317,-1.1890361,-0.8460231,-1.1266962,-1.1332926
467,*NC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C4(c5ccc(Oc6ccc(N7C(=O)c8ccc(C(=O)Nc9ccc(Oc%10ccc(Oc%11ccc(*)cc%11)cc%10C(C)(C)C)cc9)cc8C7=O)cc6)cc5)CCCCCCCCCCC4)cc3)cc1)C2=O,241,-0.9543096,-1.0450118,-1.1569936,-0.9957403,-0.9712493
468,*NC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C4(c5ccc(Oc6ccc(N7C(=O)c8ccc(C(=O)Nc9ccc(Oc%10cc(C(C)(C)C)c(Oc%11ccc(*)cc%11)cc%10C(C)(C)C)cc9)cc8C7=O)cc6)cc5)CCCCCCCCCCC4)cc3)cc1)C2=O,262,-0.85682285,-1.1600858,-1.1695839,-0.83379644,-0.951099
469,*NC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C4(c5ccc(Oc6ccc(N7C(=O)c8ccc(C(=O)Nc9ccc(Oc%10ccc(-c%11ccc(Oc%12ccc(*)cc%12)cc%11C)c(C)c%10)cc9)cc8C7=O)cc6)cc5)CCCCCCCCCCC4)cc3)cc1)C2=O,243,-0.95717615,-1.4171944,-1.3145078,-1.10209,-0.9887665
470,*NC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C4(c5ccc(Oc6ccc(N7C(=O)c8ccc(C(=O)Nc9ccc(Oc%10ccc(C(c%11ccc(Oc%12ccc(*)cc%12)cc%11)C%11CCC(C(C)(C)C)CC%11)cc%10)cc9)cc8C7=O)cc6)cc5)CCCCCCCCCCC4)cc3)cc1)C2=O,246,-0.9736502,-1.2826362,-1.0375675,-1.0575327,-1.1328013
471,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc(N%12C(=O)c%13ccc(C(=O)N*)cc%13C%12=O)cc%11)cc%10)CCCCCCCCCCC9)cc8)cc6)C7=O)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,261,-0.7221864,-1.0108746,-0.75730056,-0.8325278,-0.82840014
472,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc(N%12C(=O)c%13ccc(C(=O)N*)cc%13C%12=O)cc%11)cc%10)CCCCCCCCCCC9)cc8)cc6)C7=O)cc5)cc4)CC4CCC3C3CCCC43)cc2)cc1,257,-0.8917949,-1.0093632,-1.1207384,-0.8389398,-0.96209186
473,*N1C(=O)C2CC3C(=O)N(c4cccc(Oc5ccc(*)cc5)c4)C(=O)C3CC2C1=O,287.8,-0.2006371,0.087237835,-0.22350186,-0.07602146,-0.19717051
474,*N1C(=O)C2CC3C(=O)N(c4ccc(Oc5ccc(*)cc5)cc4)C(=O)C3CC2C1=O,334.3,0.5615115,0.7007092,0.45563164,0.6851837,0.53008693
475,*N1C(=O)C2CC3C(=O)N(c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(*)cc7)cc6)cc5)cc4)C(=O)C3CC2C1=O,256.6,-0.7278466,-0.59643304,-0.8493883,-0.86157423,-0.77904016
476,*N1C(=O)C2CC3C(=O)N(c4ccc(Oc5ccc(C(c6ccc(Oc7ccc(*)cc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)C(=O)C3CC2C1=O,277.6,-0.50504446,-0.55718035,-0.5981711,-0.53005964,-0.47715735
485,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(C(c5ccc(*)c(O)c5)(C(F)(F)F)C(F)(F)F)cc3O)C4=O)cc2C1=O,324.8767678,0.37026522,0.30784282,0.4019374,0.3234331,0.41823247
495,*N1C(=O)c2cccc(-c3ccc4c(c3)C(=O)N(c3cccc(Oc5ccc(C(=O)c6ccc(Oc7cccc(*)c7)cc6)cc5)c3)C4=O)c2C1=O,193,-1.5853875,-1.4542131,-1.788008,-1.6621095,-1.6932871
496,*c1cccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)c1,360,0.98536855,0.9300654,1.0314066,1.156173,1.1104573
499,*c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,217,-1.2035494,-0.881621,-1.4025006,-1.3867794,-1.4127744
504,*N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3cccc(S(=O)(=O)c5cccc(*)c5)c3)C4=O)cc2C1=O,277,-0.31400028,-0.26120198,-0.50954,-0.31173933,-0.39022517
505,*c1ccc(Oc2cc(C#N)c(C#N)cc2Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,325,0.3341415,0.2979654,0.20850942,0.3222908,0.3231372
506,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(S(=O)(=O)c5cccc(*)c5)c3)C4=O)cc2C1=O,290,-0.23077443,-0.17374843,-0.35241032,-0.23713669,-0.3324868
507,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5cnc(-c6ncc(Oc7ccc(*)cc7)cn6)nc5)cc3)C4=O)cc2C1=O,291,-0.20999819,-0.17040768,-0.25575638,-0.13554226,-0.09506297
508,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cn3)nc2)cc1,296,-0.21022806,-0.061719842,-0.13335961,-0.08400625,-0.17920788
509,*c1ccc2nc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cnc2c1,424,2.1323557,2.0488958,2.0095325,1.4564437,2.0199957
510,*c1ccc2nc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c(C)nc2c1,376,1.3719157,1.3714963,1.1656133,1.5004396,1.6184502
511,*n1c(=O)c2cc3c(=O)n(-c4ccc(-c5nc6ccc(*)cc6nc5-c5ccccc5)cc4)c(=O)c3cc2c1=O,432,1.4317343,0.98572904,1.0334104,1.0934814,0.9768222
512,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(-c5nc6ccc(*)cc6nc5-c5ccccc5)cc3)C4=O)cc2C1=O,375,1.2711258,1.1963755,1.1234062,1.1169646,1.2225665
513,*c1ccc2nc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(C)nc2c1,355,0.9396662,1.0925292,0.8871486,1.0714072,1.2654487
514,*c1ccc2nc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cnc2c1,413,1.9422482,1.8798919,1.8069257,1.7494736,1.9232876
515,*c1ccc2nc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cnc2c1,444,2.148571,2.0894415,2.2108634,2.1755812,2.1295583
516,*c1ccc2nc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(C)nc2c1,376,1.2266285,0.81899184,1.1459081,1.3559052,1.2867092
517,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5nc6ccc(*)cc6nc5-c5ccccc5)cc3)C4=O)cc2C1=O,354,0.8957159,0.89711994,0.7641152,0.9128553,0.8832097
518,*c1ccc2nc(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(-c3ccccc3)nc2c1,357,0.99555355,1.1640784,0.7988188,0.8668578,1.0368221
519,*c1ccc2nc(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(C)nc2c1,377,1.2465135,0.9841355,1.2382112,1.2617925,1.2847692
520,*c1ccc2nc(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cnc2c1,418,1.8873359,1.8088528,1.8933522,1.8326411,1.8929243
521,*c1ccc2c(c1)OCCOCCOc1cc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)ccc1OCCOCCO2,341,0.7002745,0.6529035,0.48635373,0.4178082,0.2643652
523,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3cccc(Oc5cc(Oc6cccc(*)c6)cc(P(=O)(c6ccccc6)c6ccccc6)c5)c3)C4=O)cc2C1=O,209,-1.4975435,-1.5490383,-1.6388563,-1.7447848,-1.613914
524,*N1C(=O)c2ccc(-c3cccc4c3C(=O)N(c3cccc(Oc5cc(Oc6cccc(*)c6)cc(P(=O)(c6ccccc6)c6ccccc6)c5)c3)C4=O)cc2C1=O,208,-1.5159634,-1.2975471,-1.662628,-1.7596653,-1.6042444
525,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(Oc5cc(Oc6cccc(*)c6)cc(P(=O)(c6ccccc6)c6ccccc6)c5)c3)C4=O)cc2C1=O,192,-1.7109135,-1.6618887,-1.6210837,-1.6759989,-1.7360687
526,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3cccc(Oc5cc(Oc6cccc(*)c6)cc(P(=O)(c6ccccc6)c6ccccc6)c5)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,210,-1.5228975,-1.5097003,-1.6312747,-1.6328812,-1.6231139
527,*N1C(=O)c2ccc(OC3COC4C(Oc5ccc6c(c5)C(=O)N(c5ccc(*)cc5)C6=O)COC34)cc2C1=O,300,-0.14237946,-0.107919954,-0.15138844,-0.17642945,-0.6262072
528,*N1C(=O)c2ccc(OC3COC4C(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(*)cc7)cc5)C6=O)COC34)cc2C1=O,250,-0.8202782,-0.5849108,-0.83755106,-0.98630273,-0.9365998
529,*N1C(=O)c2ccc(OC3COC4C(Oc5ccc6c(c5)C(=O)N(c5ccc(C(=O)c7ccc(*)cc7)cc5)C6=O)COC34)cc2C1=O,267,-0.43401828,-0.45390257,-0.62502724,-0.7734858,-0.6397668
530,*N1C(=O)c2ccc(OC3COC4C(Oc5ccc6c(c5)C(=O)N(c5ccc(C(c7ccc(*)cc7)(C(F)(F)F)C(F)(F)F)cc5)C6=O)COC34)cc2C1=O,277,-0.89605445,-0.8392841,-0.5768509,-0.6651204,-0.6337259
531,*c1ccc(OC2COC3C(Oc4ccc(N5C(=O)c6ccc(OC7COC8C(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)COC78)cc6C5=O)cc4)COC23)cc1,214,-1.150162,-1.0300403,-1.2793716,-1.4868538,-1.3730706
532,*N1C(=O)c2ccc(OC3COC4C(Oc5ccc6c(c5)C(=O)N(c5ccc(OC7COC8C(Oc9ccc(*)cc9C)COC78)c(C)c5)C6=O)COC34)cc2C1=O,218,-1.3545017,-1.3518862,-1.5580769,-1.6635376,-1.5820886
533,*N1C(=O)c2ccc(OC3COC4C(Oc5ccc6c(c5)C(=O)N(c5ccc(OC7COC8C(Oc9ccc(*)cc9C(F)(F)F)COC78)c(C(F)(F)F)c5)C6=O)COC34)cc2C1=O,233,-1.0964266,-0.9555294,-1.3144755,-1.5186479,-1.3079387
534,*N1C(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(*)cc7C(F)(F)F)c(C(F)(F)F)c5)C6=O)cc4)cc3)cc2C1=O,219,-1.0755192,-1.059212,-1.336095,-1.3088305,-1.2465022
536,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(*)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,347,1.0164148,1.057314,0.86206853,1.1246294,1.0054588
539,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc5oc(-c6ccc(*)cc6)nc5c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,363,1.0619195,1.0085583,0.9057689,1.0976762,0.5520964
542,*c1ccc2[nH]c(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)nc2c1,371.6837363,1.2992404,1.2058645,1.0978888,1.148042,1.3001993
543,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(-c5nc6ccc(*)cc6[nH]5)cc3)C4=O)cc2C1=O,388.1528548,1.6155906,1.3587779,1.3956258,1.4024827,1.4872818
544,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(-c5nc6cc(*)ccc6o5)cc3)C4=O)cc2C1=O,317.0756064,0.37291905,0.78470325,0.14785784,0.42574027,0.6134191
545,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(*)cc5)cc3)C4=O)cc2C1=O,257.32,-0.44893396,-0.19458911,-0.69543976,-0.3088346,-0.34659225
546,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(C5(c6ccc(*)cc6)c6ccccc6-c6ccccc65)cc3)C4=O)cc2C1=O,265.13,-0.6255112,-0.15941477,-0.6650339,-0.5118166,-0.35623005
547,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(C5(c6ccc(*)cc6)c6cc(F)ccc6-c6ccc(F)cc65)cc3)C4=O)cc2C1=O,265.59,-0.6056508,-0.2548268,-0.67892116,-0.5105736,-0.007651221
548,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C6(c7ccc(Oc8ccc(*)cc8)cc7)c7ccccc7-c7ccccc76)cc5)cc3)C4=O)cc2C1=O,263,-0.6638277,-0.74674636,-0.6575445,-0.71794945,-0.68319494
549,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C6(c7ccc(Oc8ccc(*)cc8)cc7)c7cc(F)ccc7-c7ccc(F)cc76)cc5)cc3)C4=O)cc2C1=O,264.07,-0.72187483,-0.7689023,-0.7683538,-0.783012,-0.6188045
550,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc5c(c3)nc(-c3ccc(*)cc3C)n5-c3ccccc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,340.4790906,0.7073496,0.80421054,0.60729456,0.689347,0.54880774
551,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc5c(c3)nc(-c3ccc(*)cc3C(F)(F)F)n5-c3ccccc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,326.6103593,0.45352125,0.7508233,0.36577436,0.36462995,0.24899611
552,*N1C(=O)C2CC3C(=O)N(c4ccc5c(c4)nc(-c4ccc(*)cc4C(F)(F)F)n5-c4ccccc4)C(=O)C3CC2C1=O,369.0833491,1.1786126,1.1476579,0.98338914,1.182061,0.8421503
553,*N1C(=O)C2CC3C(=O)N(c4ccc5c(c4)nc(-c4ccc(*)cc4C)n5-c4ccccc4)C(=O)C3CC2C1=O,376.0177148,1.2373635,1.0786598,1.0617297,1.1539173,1.0649692
554,*N1C(=O)c2cccc(-c3cccc4c3C(=O)N(c3ccc(-c5ccc(*)cc5C(F)(F)F)c(C(F)(F)F)c3)C4=O)c2C1=O,358.6818006,1.1024541,0.95775867,0.84940165,1.057073,1.1204932
555,*N1C(=O)c2cccc(-c3cccc4c3C(=O)N(c3ccc(Oc5ccc(*)cc5C(F)(F)F)c(C(F)(F)F)c3)C4=O)c2C1=O,300.6064879,0.37340027,0.617859,0.37083718,0.5012758,0.28338093
556,*N1C(=O)c2cccc(-c3cccc4c3C(=O)N(c3ccc(Oc5ccc(Oc6ccc(*)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)c2C1=O,276.336208,-0.3949362,-0.26845872,-0.27813932,-0.37310156,-0.28184825
557,*N1C(=O)c2cccc(-c3cccc4c3C(=O)N(c3ccc(Oc5ccc(C(c6ccc(Oc7ccc(*)cc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc3)C4=O)c2C1=O,276.336208,-0.37966514,-0.82647175,-0.6999896,-0.58669704,-0.45896584
558,*N1C(=O)c2cccc(-c3cccc4c3C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(*)cc7C(F)(F)F)cc6)cc5)c(C(F)(F)F)c3)C4=O)c2C1=O,282.403778,-0.3710955,-0.43772644,-0.42360222,-0.4806262,-0.36674604
559,*N1C(=O)c2cccc(-c3cccc4c3C(=O)N(c3ccc(-c5ccc(*)cc5C)c(C)c3)C4=O)c2C1=O,375.1509191,1.3406669,1.3052983,1.0419084,1.2663424,1.2591372
560,*N1C(=O)c2cccc(-c3cccc4c3C(=O)N(c3ccc(C5(c6ccc(*)c(F)c6)c6ccccc6-c6ccccc65)cc3F)C4=O)c2C1=O,386.4192634,1.4701446,0.6467377,1.1923528,1.3288786,0.70368224
561,*c1ccc(NC(=O)c2ccc(N3C(=O)c4cccc(-c5cccc6c5C(=O)N(*)C6=O)c4C3=O)cc2)cc1,378.618102,0.8582536,0.7931656,0.41562456,1.0440112,0.83279353
562,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(*)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,385.3,0.86348987,0.8738304,0.63760287,0.960709,0.8332849
563,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(*)cc5F)c(F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,362.6,0.63106763,0.631562,0.2661292,0.49703023,0.42923895
564,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3cc(F)c(-c5c(F)cc(*)cc5F)c(F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,368.4,1.1792476,0.81141114,1.0134546,1.1353099,1.2526212
566,*c1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C)c(C)c1,363.5,1.286779,1.3195863,1.1929531,1.1864132,1.1356252
567,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(*)cc7)cc6)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,255.5331109,-0.67763567,-0.8113499,-0.768414,-0.82162,-0.9807734
568,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C5(c6ccc(*)cc6)c6ccccc6-c6ccccc65)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,394.7,1.5253696,1.1574336,1.2339699,1.449455,1.4056677
569,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C5(c6ccc(*)cc6)c6cc(-c7cc(C(F)(F)F)cc(C(F)(F)F)c7)ccc6-c6ccc(-c7cc(C(F)(F)F)cc(C(F)(F)F)c7)cc65)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,361.2,1.1279722,0.78921634,0.8615327,0.9760395,0.87667376
570,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6ccccc6)cc(-c6ccc(*)cc6)n5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,369.0833491,1.0324582,0.9645994,0.9211636,1.0363835,1.0137016
571,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6cccc(-c7ccccc7)c6)cc(-c6ccc(*)cc6)n5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,327.477155,0.51401573,0.55606866,0.32317096,0.56571925,0.4956705
572,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6cccc(-c7ccc(-c8ccccc8)cc7)c6)cc(-c6ccc(*)cc6)n5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,324.0099721,0.49008346,0.4696711,0.22794995,0.4488484,0.47105914
573,*C1CCC(N2C(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)c(C)c6)c6ccccc6-c6ccccc65)cc4C)cc3C2=O)CC1,297.1393051,0.015934244,0.24970138,-0.22433656,-0.009631226,-0.017599065
574,*N1C(=O)c2ccc(Oc3c(C)cc(C4(c5cc(C)c(Oc6ccc7c(c6)C(=O)N(C6CCC(*)CC6)C7=O)c(C)c5)c5ccccc5-c5ccccc54)cc3C)cc2C1=O,330.9443378,0.4302475,0.4231511,0.23689884,0.3035675,0.3081993
575,*N1C(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(*)cc8C(F)(F)F)c(C(F)(F)F)c6)C7=O)cc5)c5ccccc5-c5ccccc54)cc3)cc2C1=O,293,-0.5488627,-0.30918115,-0.64443946,-0.54612374,-0.50258315
576,*N1C(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(*)cc8)cc6)C7=O)cc5)c5ccccc5-c5ccccc54)cc3)cc2C1=O,281,-0.6638278,-0.74674636,-0.65754443,-0.7179497,-0.6831949
577,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)OC(=O)c7ccccc76)cc5)cc4C3=O)cc2)cc1,278,-0.58343625,-0.64197147,-0.4763843,-0.5699354,-0.525614
578,*c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)OC(=O)c7ccccc76)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,282,-0.3622715,-0.3447686,-0.40687957,-0.47307423,-0.38224325
579,*N1C(=O)c2ccc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(*)cc7C(F)(F)F)c(C(F)(F)F)c5)C6=O)cc4)cc3)cc2C1=O,235,-1.159949,-1.0288153,-1.2624749,-1.3496778,-1.2699046
580,*N1C(=O)c2ccc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(*)cc7)cc5)C6=O)cc4)cc3)cc2C1=O,217,-1.4219187,-1.3192905,-1.544401,-1.5095506,-1.4439934
581,*N1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(*)cc5)cc3)C4=O)cc2C1=O,335,0.45656317,0.5067344,0.49483356,0.24937768,0.73766917
582,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(*)cc3)C4=O)cc2C1=O,342,0.45764446,0.555749,0.47169694,0.80774593,0.5233188
583,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Sc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,286,-0.32014877,-0.24535301,0.18847498,-0.3627644,-0.29539436
584,*c1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,314,-0.11489707,0.21436018,0.03712914,0.12543248,0.17372774
585,*c1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c2cccc3ccccc23)cc1,301,0.063907616,0.5332573,-0.052916788,0.41018876,0.09674864
586,*c1c(C)cc(C(c2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc1C,343,0.36625776,0.5170873,0.37041843,0.6163928,0.5167508
587,*c1c(C(C)C)cc(C(c2cc(C(C)C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)C)c2)c2cccc3ccccc23)cc1C(C)C,296,-0.09356983,-0.07347005,-0.14232232,-0.08441353,-0.124586865
